id,url_id,url,date,time,price,provider,seat_number,location_name,court_type,time_category,duration,review_count,prepayment_required,created_at,updated_at,extracted_at
36162,2,,2026-01-07,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.76014,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36161,2,,2026-01-06,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760076,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36160,2,,2026-01-05,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760013,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36159,2,,2026-01-04,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.759946,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36158,2,,2026-01-03,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.759871,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36157,2,,2026-01-02,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.759787,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36156,2,,2026-01-01,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.75972,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36155,2,,2025-12-31,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.759638,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36154,2,,2025-12-30,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.75957,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36153,2,,2025-12-29,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.759497,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36152,2,,2025-12-28,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.759438,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36151,2,,2025-12-27,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.759375,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
